Documents ID;Automaton Time (µs);Automaton Memory;Result
recursiveList.json-invalid-1453.json;24;0;false
recursiveList.json-invalid-1454.json;96;0;true
recursiveList.json-invalid-1455.json;61;0;true
recursiveList.json-invalid-1456.json;38;0;false
recursiveList.json-invalid-1457.json;23;0;false
recursiveList.json-invalid-1458.json;32;0;false
recursiveList.json-invalid-1459.json;18;0;false
recursiveList.json-invalid-146.json;54;0;false
recursiveList.json-invalid-1460.json;123;0;true
recursiveList.json-invalid-1461.json;90;0;true
recursiveList.json-invalid-1462.json;41;0;false
recursiveList.json-invalid-1463.json;30;0;false
recursiveList.json-invalid-1464.json;45;0;false
recursiveList.json-invalid-1465.json;79;0;false
recursiveList.json-invalid-1466.json;244;0;true
recursiveList.json-invalid-1467.json;44;0;false
recursiveList.json-invalid-1468.json;58;0;false
recursiveList.json-invalid-1469.json;31;0;false
recursiveList.json-invalid-147.json;20;0;false
recursiveList.json-invalid-1470.json;28;0;false
recursiveList.json-invalid-1471.json;60;0;false
recursiveList.json-invalid-1472.json;62;0;true
recursiveList.json-invalid-1473.json;50;0;false
recursiveList.json-invalid-1474.json;18;0;false
recursiveList.json-invalid-1475.json;39;0;true
recursiveList.json-invalid-1476.json;23;0;false
recursiveList.json-invalid-1477.json;80;0;true
recursiveList.json-invalid-1478.json;53;0;false
recursiveList.json-invalid-1479.json;20;0;false
recursiveList.json-invalid-148.json;23;0;false
recursiveList.json-invalid-1480.json;30;0;false
recursiveList.json-invalid-1481.json;33;0;false
recursiveList.json-invalid-1482.json;32;0;false
recursiveList.json-invalid-1483.json;21;0;false
recursiveList.json-invalid-1484.json;66;0;true
recursiveList.json-invalid-1485.json;72;0;true
recursiveList.json-invalid-1486.json;50;0;false
recursiveList.json-invalid-1487.json;86;0;true
recursiveList.json-invalid-1488.json;23;0;false
recursiveList.json-invalid-1489.json;24;0;false
recursiveList.json-invalid-149.json;15;0;false
recursiveList.json-invalid-1490.json;127;0;true
recursiveList.json-invalid-1491.json;59;0;false
recursiveList.json-invalid-1492.json;68;0;false
recursiveList.json-invalid-1493.json;41;0;false
recursiveList.json-invalid-1494.json;26;0;false
recursiveList.json-invalid-1495.json;65;0;false
recursiveList.json-invalid-1496.json;67;0;false
recursiveList.json-invalid-1497.json;45;0;false
recursiveList.json-invalid-1498.json;70;0;false
recursiveList.json-invalid-1499.json;101;0;true
recursiveList.json-invalid-15.json;59;0;true
